uuid,vin,make,model,mileage,year,price,zipCode,createdAt,updatedAt
dcfca2ab-11d3-4434-be46-948b30d4c49d,WAUCFAFRXDA995441,Mazda,MX-5,22415,1992,$75395.91,,4/2/2019,1/8/2020
448f28d7-6df3-44d8-bada-1f7068f0c8bc,3D7TP2CT4BG034361,Ford,Ranger,22049,1993,$33522.17,055018,12/27/2019,9/3/2019
790763dd-3b2d-46cf-a2bf-167312ed0e81,KMHDB8AE8AU355766,Ferrari,F430,62408,2006,$23259.86,2307,9/7/2019,5/31/2019
fde3b79f-dfb5-4145-bd73-4901eeca0879,1G4HP57MX9U799694,Pontiac,Grand Prix,23216,1968,$96741.06,7309,4/14/2019,1/25/2020
87de37c5-a717-4051-90a7-b5ea04733ee6,JA4AS2AW5AZ651452,Ferrari,F430 Spider,89418,2006,$50161.10,,12/16/2019,6/29/2019
6394839b-a0b5-4677-9030-53c22302a55f,1YVHZ8BH0D5112424,Toyota,Tacoma,96648,2000,$73564.90,47-451,4/9/2019,2/27/2019
4cfe8e4e-b676-4c6b-b142-1935f3021dbf,1G6AC5SX5D0776877,Isuzu,Axiom,25276,2003,$17892.13,L-8165,11/25/2019,3/14/2019
067da78b-3dce-4234-b8b7-a78717a951e4,5TFBY5F10AX742423,Ford,Galaxie,66799,1966,$62807.19,46100-000,11/16/2019,5/26/2019
d46565a0-e61e-4339-828c-e95d2304a425,3C6TD5MT4CG958326,GMC,Safari,66576,2005,$50833.02,181518,11/3/2019,8/29/2019
63c5c7df-6dc7-4407-8f20-22978fc1506e,1G6AD5SX0D0765668,Chevrolet,S10 Blazer,47415,1992,$75924.51,,4/8/2019,4/11/2019
38cfbf2b-e9dd-46a0-ae46-edc4247c3229,1G6KS54Y72U573802,Isuzu,Rodeo,94558,1995,$43994.54,33604 CEDEX,7/19/2019,10/17/2019
aead94e0-f4ea-4bfc-a629-83e76d0347dd,JA32X8HW1EU357908,Mazda,B-Series,28126,2006,$63985.89,491-0014,8/6/2019,7/27/2019
a03723c5-40b8-44a5-b956-7e5b90d895bf,SAJWA0HP3EM655490,Mazda,B-Series,27445,1990,$10034.23,704038,7/16/2019,2/8/2020
fc4f29a5-45ab-4b52-9a2c-9b3e123e0d95,1GD01ZCG6CF292955,Nissan,Xterra,16993,2002,$59520.40,30592,3/5/2019,12/18/2019
c2f1cfa3-dd29-4899-a443-cb4377d8775c,5TDDK3DC0FS397538,BMW,5 Series,1079,1995,$76255.65,,4/30/2019,12/17/2019
4e03cc6e-50a2-455f-87dc-57bff9aeba65,5UMDU93466L513636,Nissan,Sentra,35929,2011,$67539.68,,3/8/2019,2/6/2020
eef1e8d4-6872-472c-9506-fea8e08a84d6,1FMCU4K30AK287418,Ford,Excursion,32604,2005,$41262.46,9319,10/1/2019,6/27/2019
74bd3857-1ea9-4773-b32a-35199f896df7,1N4AA5AP8EC660423,Mitsubishi,Mighty Max,90918,1996,$7347.14,22339,3/18/2019,9/20/2019
73b9737c-e2ff-4ab1-9638-22760f5bd1d2,5FRYD3H81EB770220,Maybach,62,83353,2003,$92917.51,,4/4/2019,12/16/2019
339476d4-6bf6-4770-84e6-e3ce6a2ec13a,5J8TB1H23AA699849,Dodge,Dakota,89473,2006,$10493.82,4317,3/22/2019,10/25/2019
d937546b-0c95-4d2d-ab41-6a1343e58700,4USCK73462L008033,Dodge,Ram 2500,93720,2005,$53890.18,58278-000,6/2/2019,8/31/2019
ae6b2660-4e45-4e93-84e9-49e26328faea,SCFEBBCF9CG059069,Mitsubishi,Galant,27440,2001,$8885.63,,3/15/2019,5/11/2019
7d02b27a-6a3c-461b-8808-6c21d89d6d32,WAUXL68E44A653128,Pontiac,Firebird Trans Am,66486,1986,$93423.17,,8/17/2019,7/4/2019
a2650655-cb86-487e-a122-41b961e548f4,KNADH5A33A6823808,Ford,Ranger,9511,2011,$64017.91,39271,1/3/2020,4/25/2019
e8fdfd5b-f322-47fc-b2f9-5ed70a07b072,3N1CN7AP5EL798219,Hummer,H2,46544,2005,$17634.11,88000-000,3/27/2019,8/21/2019
cb7a2aba-b89c-49ab-ab10-757725b72c18,3VWC17AU7FM499371,Ford,E150,46985,2010,$25924.19,353147,10/1/2019,9/7/2019
52dca706-f3b1-452b-a02c-6ae301dd900f,2G4WC582681176583,Ford,Escort,48806,1999,$65036.80,8316,5/29/2019,2/24/2019
6f5ccf96-fb9e-4934-864e-6f42134a75a3,3FAHP0KC5AR326776,Dodge,Ram 2500 Club,10247,1998,$10003.50,,10/12/2019,1/16/2020
3339cd75-541f-4112-8bc8-448f5686fb0d,JN8AZ1MU3CW816543,Cadillac,Seville,8248,1996,$69604.90,,10/5/2019,6/17/2019
7ca40d28-df57-4bfa-99ef-e4de8cf89fe4,WBA3N5C53EF814406,Volkswagen,Touareg,99277,2004,$3399.22,,2/27/2019,4/13/2019
8f1cff59-73e2-40a5-86ff-c1c40e3c7f6c,JM1GJ1T69F1988688,Toyota,Highlander,43606,2003,$92237.06,,8/18/2019,7/4/2019
7be891ff-034e-4f6c-813a-36799956e95b,JTHBE1BL8FA662496,Saab,9000,26395,1999,$3757.71,53085 CEDEX 9,5/30/2019,8/4/2019
f4f7de26-009c-40dd-beb2-8306c1cd2580,JTEBU5JR3E5745743,Eagle,Summit,57837,1996,$78398.43,,7/7/2019,8/10/2019
bf21f720-26f5-49dc-80fc-2d6a6850ac59,1G6AB5R32E0194341,Chevrolet,Corvette,17731,2003,$96317.34,15250,2/11/2020,3/14/2019
06bc394b-9023-4cba-845f-708ac6418e6e,SALSF2D46CA559995,Chevrolet,Express 1500,48609,2006,$7838.59,09220,1/31/2020,3/1/2019
c926e6c6-9016-44cc-99e7-ccce7a2299b2,4JGCB2FBXAA119287,Lexus,GX,4169,2012,$97437.61,5214,8/10/2019,9/26/2019
f2d92fb0-bf12-4b81-b642-1da857c3df6a,1G6DJ8EV7A0990540,Nissan,Titan,61790,2006,$40977.66,,12/18/2019,3/2/2019
bc709f5d-41ee-49e9-84f1-856682e2d8cc,19UUA66234A186810,Dodge,Stratus,71897,1996,$64505.54,,7/24/2019,5/11/2019
d24ac194-bf28-4805-8b09-8a9c67ac671e,WUARL48H15K089236,Mercedes-Benz,SLR McLaren,53297,2007,$22005.32,190,2/16/2019,6/18/2019
1a62006c-4853-47e8-8938-fc4e22b576fd,JTDKDTB31C1730293,Ford,Fusion,16319,2013,$99536.76,299-4624,4/27/2019,12/14/2019
1b4831b2-c8f4-464c-9741-39a793d1c913,WAUFGBFBXBN539349,BMW,X6,57409,2010,$48312.41,881 30,5/20/2019,2/21/2019
228688d1-11c0-4675-bf62-c9c25ea57c64,1FTEW1CF7FF216909,Ford,Excursion,12053,2000,$63557.78,7000,1/23/2020,12/6/2019
85eff56a-3a41-451c-8220-781171576dc3,3VW507AT4FM512869,Toyota,Corolla,67867,2007,$66319.61,K45,3/4/2019,11/22/2019
0d9405c8-592a-4fbd-8b92-e2eea64f8063,JTDBT4K3XB4547478,BMW,530,7146,2002,$50725.04,,11/5/2019,9/12/2019
691a0044-d804-41cc-a184-8e4ff9ff9b4a,SCFEBBAK4BG165508,Hyundai,Santa Fe,56241,2012,$35776.48,,7/2/2019,2/13/2019
aa564395-4503-4324-8713-791c9be4ec8b,4T1BD1EB8EU928034,Chevrolet,HHR,52565,2011,$66100.40,,7/23/2019,7/14/2019
c5a863a6-28be-496e-8ce2-cdaa7184f8ff,1GYUKHEFXAR173054,Mercedes-Benz,GL-Class,44840,2012,$15818.80,,5/10/2019,6/11/2019
4d77c9f6-c0cd-4974-827f-12970f09826e,WAUFEBFM6CA429298,Cadillac,Escalade,31244,2002,$86101.07,40504,2/28/2019,11/13/2019
d1409eb3-c0b5-4fe5-8267-5304219b2308,1N6AA0CCXEN556962,Mitsubishi,Truck,20165,1989,$83096.10,,11/15/2019,8/2/2019
f75ae9b7-3479-4300-9a5e-4d1d82eabee7,WAUKH68D11A786475,Buick,LeSabre,23283,1988,$21879.42,5629,4/22/2019,2/19/2019
32936b8c-202b-4185-a218-43056eb69232,JTJBC1BA0D2541066,Mercury,Mariner,28569,2010,$85874.72,,3/25/2019,6/8/2019
16f212db-b2bc-4e5e-9e7e-95ff47c395d5,WAUFEBFM0BA099737,Audi,A4,87966,2004,$61785.74,602204,12/16/2019,3/20/2019
cac5c106-534d-48a3-8708-671bba384463,JTHKD5BH5E2664043,Mercury,Tracer,14386,1989,$81934.04,,5/22/2019,12/10/2019
0d8c185d-83e7-4f31-a355-260863753695,1GYS4CEF0ER969693,Mercedes-Benz,SL-Class,10915,1989,$95638.00,407 22,3/19/2019,10/5/2019
8c55f249-2aea-4ca5-92ce-6aae446d8ea3,JTHCL5EF1F5997258,Audi,A4,44495,2010,$78243.29,,12/8/2019,2/23/2019
1ae8240b-f35a-436e-a0ad-2f7afc102c0e,3N1CN7AP1FL384694,Ford,Thunderbird,65078,1991,$14383.50,,4/18/2019,12/15/2019
0ddf4743-020b-4962-8d69-629948aa5f68,WBADX7C53DJ807753,Audi,A3,62862,2010,$87256.93,,8/19/2019,2/14/2019
db876074-d2ef-4280-9e4f-cd5295258edc,JH4CU4F44CC067995,Kia,Sportage,89778,1995,$78205.57,,12/25/2019,9/13/2019
23c6224d-f031-4ad2-aba5-081ac4fc7677,WBAYB6C56ED958757,Mercedes-Benz,E-Class,35153,1988,$43147.59,G9X,10/31/2019,2/15/2019
a16b0db4-eac6-43c3-92e3-26060f6db3fa,WAUDGBFL7CA142562,Mazda,MX-5,86193,2010,$73473.06,,7/9/2019,8/5/2019
82e22d42-7de7-4910-8cd7-ddd9f82793a5,ZHWGU6BZ4CL468311,Mercedes-Benz,400E,37197,1992,$22822.43,77293,11/23/2019,10/24/2019
0e269444-504b-464e-8b7b-c49172f40091,WAUWGBFC5EN253793,Dodge,Dakota,72007,2011,$9441.98,663330,2/16/2019,1/11/2020
fe67d258-2733-4010-94e2-4f018bf861d0,WDDHF5KB2FB425770,Ford,Fiesta,6191,2012,$7174.53,0286,6/24/2019,8/30/2019
e5804fcc-22f8-49eb-9f7a-8929e8f68130,WA1YD54BX4N797635,Jeep,Grand Cherokee,62820,2003,$8599.43,64600-000,5/16/2019,4/4/2019
ac9c461c-3145-4346-a8d7-55bbbc074828,1GYS4TKJ2FR547242,Cadillac,DTS,66853,2008,$63784.09,5145,7/4/2019,2/18/2019
097da94d-61da-4bc8-90de-c375b05cbb2e,1N6AF0KYXFN431718,Subaru,Loyale,86797,1992,$12400.42,,9/29/2019,6/27/2019
9a684866-780c-4810-98dd-c44da7b8712c,5FNRL5H28BB176350,Ford,F250,12379,2008,$98111.86,5881,9/24/2019,8/23/2019
0825123c-9c34-4f68-942c-a57fd09d232c,JN8AZ1MU7EW045605,Chrysler,Town & Country,83149,2001,$69755.42,,12/2/2019,4/13/2019
91ba4817-9d9f-4dbf-a468-bf4a6d112a8d,WVGEF9BPXDD467326,Mercedes-Benz,SL-Class,89088,2001,$44805.78,,2/26/2019,10/25/2019
88a2174a-ba59-40d7-af56-2c38673a404f,1FTEX1CW3AK821815,GMC,Yukon,39660,2003,$82577.98,48370-000,1/28/2020,3/31/2019
c1b1f5a4-cc44-491c-a3d2-d4b4e1b22146,1FT7W2A64EE013496,Buick,Terraza,8733,2006,$83545.49,391237,3/15/2019,1/7/2020
e2e6aa7a-1315-4671-b618-725748fd0673,3D4PG3FG7BT764209,Audi,5000S,41093,1984,$30906.95,182 74,1/30/2020,7/6/2019
c4023990-fc34-42dd-ad6d-a1402d13ebb9,3D7LT2ET9BG101352,Pontiac,LeMans,32388,1966,$41222.35,,10/6/2019,6/25/2019
ea78addf-1baa-476b-a484-8cd76fa5e533,WAUJT64B43N323028,Pontiac,GTO,25782,1973,$64592.78,,9/7/2019,9/25/2019
2daffce1-7e64-4fe1-92c7-138afa80c0de,WA1CMAFE8ED178906,Buick,Skylark,88786,1998,$95365.87,,8/18/2019,5/6/2019
7bf6cb29-a85c-4200-b074-882654fa7436,WAUGFAFC2DN672331,Buick,Park Avenue,71674,1993,$17888.53,08570-000,1/22/2020,7/19/2019
00322a9c-63bb-444e-aec2-7c9074a7fcd4,19UUA66226A577966,Jaguar,XJ,78516,2007,$13089.41,,1/19/2020,10/28/2019
6fb2545b-309d-4bc5-85ac-0a2c5d8c1c23,3D73Y3CL6BG163737,Ford,Tempo,70945,1993,$40909.58,72-510,8/10/2019,12/24/2019
5cd2eeab-5fae-47de-bdde-781299d99a21,WAULC68E32A632931,Ford,Thunderbird,3023,1972,$4277.90,,9/6/2019,2/25/2019
de58d3b1-8f55-4d67-bdf6-08ceb30df5ac,KMHFH4JGXEA098750,Porsche,911,93013,2008,$47067.59,,5/22/2019,10/26/2019
f72aade7-a597-4211-8a31-3ead8234eeff,1G4HP52K63U967019,Pontiac,Gemini,13543,1989,$28256.80,352762,11/30/2019,7/20/2019
53344077-7277-416f-b54b-5eecbb793f20,WAUSH78E98A015920,Buick,Park Avenue,54631,2002,$46825.40,33-180,8/25/2019,2/21/2019
27644042-94a6-423a-9a22-a11ea685fa6a,WAUHF98P07A684086,Nissan,Sentra,90209,2002,$14252.79,50230,11/8/2019,7/9/2019
ecee2b67-f193-4025-9ada-cee52142828f,WAUMFAFL2AN153276,Lotus,Exige,64328,2006,$36263.47,,1/8/2020,10/15/2019
c5517455-a0b6-46ba-aa2e-931f81938f39,WUADNAFG1BN653166,BMW,X3,87210,2004,$70396.41,2708,10/28/2019,1/31/2020
b8baffca-9e0b-4fdd-8bed-270456cd1e7a,2G4GU5GV3D9492564,Mercury,Topaz,26975,1994,$91700.09,,3/14/2019,4/21/2019
812d1651-5e3f-4138-8815-72c8b69d169d,SCBCR63W34C303481,Buick,Roadmaster,2822,1991,$78438.61,,2/10/2020,9/18/2019
9b67b6f2-5ed3-4ff6-9dc3-d67c6f4bb597,3D73Y3CL9AG203520,Chevrolet,G-Series 1500,73034,1998,$90906.06,,11/9/2019,6/5/2019
eb7900d0-6f62-4b49-b551-12d1b33d6901,3C63DRML9CG745475,Oldsmobile,Silhouette,18540,1997,$13313.74,SW1E,3/26/2019,10/3/2019
90eee2f6-e86c-41f5-864d-9577f712ce8a,1G4HR54K924729607,Hyundai,Accent,44817,2006,$15028.77,,6/21/2019,7/17/2019
c7592177-e1de-49f1-b6b0-2f23d88ffb9f,1FT7W2A62EE306281,Volkswagen,Jetta,54688,2009,$56748.96,4147,4/20/2019,12/11/2019
e4c643fe-0246-4ece-92e9-e481c0a34d45,1G4GG5G3XCF762921,Hyundai,Excel,14563,1994,$93826.86,,8/29/2019,3/4/2019
c7ee3ca7-a770-4b9e-a8fa-eb8ebad35f62,1C3BCBFGXCN663619,Ferrari,F430,3794,2009,$6035.31,,10/1/2019,10/28/2019
2fc7b448-9d6e-47c2-807f-264ef3cc380e,2C3CDZBT5FH215122,Audi,A8,4034,2001,$20023.46,22-230,5/17/2019,10/26/2019
b330d8d3-82e3-4c40-8044-c56cf2e386ba,2G61M5S39E9923221,Toyota,Camry,21883,2012,$77374.90,70061,12/10/2019,9/17/2019
1d5c44c7-d8c6-48dd-bb51-f6d021f23ee0,2HNYB1H29AH148096,Toyota,Celica,60501,2004,$73459.65,V6N,10/13/2019,8/6/2019
726e641f-5f09-4771-8fdf-8d36d1f3a57e,YV4952CF3B1482087,Isuzu,Hombre Space,84168,1997,$53339.13,30042,6/25/2019,10/12/2019
2c3884ca-da31-41c9-bf93-2113ede791ad,WDDEJ7KB9BA606832,Mitsubishi,Mighty Max,55216,1995,$49175.45,5350-064,9/14/2019,5/4/2019
2beda679-52a6-4174-bb49-ebf5f7ae4f53,WBA6A0C52FD875643,Dodge,Dakota,29960,2007,$22676.08,06105,6/6/2019,1/1/2020
2b8e38fd-1acd-449f-832f-7b4ef83dd92b,5FRYD3H84FB520603,Ford,Escape,95379,2009,$88265.34,,12/18/2019,11/21/2019
1b197eb6-b2af-4c93-b3b1-291ddcd23977,WBA3A9C50EF982023,MINI,Cooper,36966,2009,$81382.88,,6/9/2019,1/4/2020
775b78df-e322-4493-a434-c3ed1c73eaa0,1G6DV5EP3D0474183,Land Rover,Discovery,27197,1998,$53438.99,,12/20/2019,1/20/2020
79ca7cc4-32f3-4df5-baf5-da840b0764c3,1G4GB5GR7CF809972,Lincoln,Continental,79791,1986,$16168.90,,4/22/2019,11/8/2019
2b1ecbd4-470b-4691-9bf9-924030f4f418,KNAGM4AD6F5123998,Maserati,Spyder,38833,2002,$52507.04,,7/21/2019,3/15/2019
b44ba495-3bde-4822-b7fc-5a5bbb21b895,WA1AY74L99D984808,Dodge,Ram,30839,2003,$91006.12,,5/22/2019,5/2/2019
0f039e11-e0fd-42a6-982f-abad8a07c437,WAUAFAFL3CN645465,Suzuki,Grand Vitara,54852,2008,$44694.17,06005,8/12/2019,12/30/2019
ba031ef9-0d90-4c3a-89ed-2a0226646068,3VWJX7AJXAM044664,Mercedes-Benz,R-Class,46414,2010,$52305.14,452155,7/25/2019,8/21/2019
25f3ee78-f8d3-45ca-98c9-a6903bc3c668,1G6AC5S38E0743323,Mercury,Marquis,82501,1985,$24941.56,684009,4/17/2019,4/5/2019
2ba31b96-6dfe-4f94-8475-acd4b2c3ca3b,5N1AR1NB2CC201455,Lexus,IS-F,55206,2008,$18141.41,,6/5/2019,3/10/2019
abbb19f3-6243-4885-80a1-87c498388410,JTDKN3DU7B0156385,Buick,Somerset,54447,1986,$4883.47,96980,5/24/2019,9/8/2019
998af3f2-ae34-473d-a9ea-8e309e3cda39,3MZBM1K77EM439727,Honda,Accord,15374,1994,$96728.47,,12/16/2019,3/15/2019
a7c60da9-a31a-49d9-848f-dfb4a65ccbc4,4T1BD1EB6FU823428,Mercury,Mariner,52071,2008,$89397.65,501-1235,6/6/2019,1/21/2020
7f957ba9-b797-42b3-af99-bf9e4d93d864,1G6YX36D585829903,Lincoln,Continental Mark VII,94296,1992,$61710.53,06-323,4/13/2019,4/8/2019
3be55a70-83de-40b6-b92a-c22c26c11bd1,JN1CV6EK4DM223591,Ford,Crown Victoria,62861,2008,$64143.69,739 04,3/20/2019,9/29/2019
1edfc5b0-db5d-4c50-8737-df721b97f78e,WAUAFAFH8CN751552,Subaru,Impreza,640,2012,$29495.72,,2/26/2019,7/4/2019
557189ea-ef80-4fb1-bc4c-67e96ec6867a,1G4GL5G37DF953788,Chrysler,Voyager,83588,2003,$46774.86,1765,4/22/2019,3/6/2019
e8340719-620b-4ef8-8683-30acf85a4bbf,WBABV13454J314402,GMC,Savana,95924,2007,$33648.87,,6/23/2019,7/25/2019
0b308029-4f53-4403-84b3-dffbca10b119,5FRYD4H87FB163469,Kia,Sportage,39193,1997,$58696.09,762507,2/1/2020,12/22/2019
1b3bcbce-0220-4631-aaf4-5770a72f7353,1FTEX1E84AF063250,Chrysler,Concorde,10728,1999,$72888.60,,5/2/2019,9/23/2019
cb680755-5873-448a-9a0c-c7cd81ddbbed,WBAYE0C55ED401469,Saab,900,70531,1996,$59588.92,346870,12/26/2019,3/21/2019
c33771f0-d6ff-4acd-9506-f1f611288269,WBAYE8C54DD732024,Mercedes-Benz,SL-Class,21579,2003,$49625.20,6116,9/12/2019,2/23/2019
998af3f2-ae34-473d-a9ea-8e309e3cda39,3MZBM1K77EM439727,Honda,Accord,15374,1994,$96728.47,,12/16/2019,3/15/2019
a7c60da9-a31a-49d9-848f-dfb4a65ccbc4,4T1BD1EB6FU823428,Mercury,Mariner,52071,2008,$89397.65,501-1235,6/6/2019,1/21/2020
7f957ba9-b797-42b3-af99-bf9e4d93d864,1G6YX36D585829903,Lincoln,Continental Mark VII,94296,1992,$61710.53,06-323,4/13/2019,4/8/2019
3be55a70-83de-40b6-b92a-c22c26c11bd1,JN1CV6EK4DM223591,Ford,Crown Victoria,62861,2008,$64143.69,739 04,3/20/2019,9/29/2019
1edfc5b0-db5d-4c50-8737-df721b97f78e,WAUAFAFH8CN751552,Subaru,Impreza,640,2012,$29495.72,,2/26/2019,7/4/2019
557189ea-ef80-4fb1-bc4c-67e96ec6867a,1G4GL5G37DF953788,Chrysler,Voyager,83588,2003,$46774.86,1765,4/22/2019,3/6/2019
e8340719-620b-4ef8-8683-30acf85a4bbf,WBABV13454J314402,GMC,Savana,95924,2007,$33648.87,,6/23/2019,7/25/2019
